Verkehrstage;Starthafen;Abfahrt;Schiff;Zielhafen;Ankunft;Verkehrsart;Bezeichnung;Rundfahrt;Kapazität;Sicht+buchbar;Handkasse;Automat;Spezial;Urlaubsservice;Kurbeitragskontrolle;Banderole ;Ein-Aussteiger
31.05.2022;NS;14:10:00;SP1;SP;14:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
01.06.2022;NS;09:45:00;SP1;SP;10:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
01.06.2022;NS;15:00:00;SP1;SP;15:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
02.06.2022;NS;10:45:00;SP1;SP;11:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
02.06.2022;NS;15:10:00;SP1;SP;15:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
03.06.2022;NS;10:45:00;SP1;SP;11:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
03.06.2022;NS;15:45:00;SP1;SP;16:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
04.06.2022;NS;11:45:00;SP1;SP;12:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
04.06.2022;NS;16:00:00;SP1;SP;16:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
05.06.2022;NS;12:00:00;SP1;SP;12:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
05.06.2022;NS;16:45:00;SP1;SP;17:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
06.06.2022;NS;12:45:00;SP1;SP;13:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
06.06.2022;NS;17:00:00;SP1;SP;17:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
07.06.2022;NS;13:00:00;SP1;SP;13:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
08.06.2022;NS;14:00:00;SP1;SP;14:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
08.06.2022;NS;17:45:00;SP1;SP;18:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
