Verkehrstage;Starthafen;Abfahrt;Schiff;Zielhafen;Ankunft;Verkehrsart;Bezeichnung;Rundfahrt;Kapazität;Sicht+buchbar;Handkasse;Automat;Spezial;Urlaubsservice;Kurbeitragskontrolle;Banderole ;Ein-Aussteiger
08.08.2021;NS;10:15:00;SP4;SP+;11:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
08.08.2021;SP+;15:00:00;SP1;NS;15:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
08.08.2021;NS;10:15:00;SP4;SHD;12:45:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
10.08.2021;NS;11:15:00;SP2;SP+;12:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
10.08.2021;SP+;16:00:00;SP1;NS;16:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
11.08.2021;NS;11:40:00;SP2;WAT;15:40:00;4;Rund um Spiekeroog;1;1;0;1;1;;1;0;Banderole 1;0
12.08.2021;NS;12:15:00;SP2;SP+;13:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
12.08.2021;SP+;17:00:00;SP1;NS;17:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
15.08.2021;NS;14:15:00;SP2;SP+;15:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
15.08.2021;SP+;19:00:00;SP1;NS;19:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
22.08.2021;NS;10:00:00;SP2;SP+;11:30:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
22.08.2021;SP+;14:45:00;SP1;NS;15:25:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
24.08.2021;NS;11:15:00;SP2;SP+;12:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
24.08.2021;SP+;16:00:00;SP1;NS;16:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
25.08.2021;NS;11:40:00;SP2;WAT;15:40:00;4;Rund um Spiekeroog;1;1;0;1;1;;1;0;Banderole 1;0
26.08.2021;NS;12:15:00;SP2;SP+;13:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
26.08.2021;SP+;17:00:00;SP1;NS;17:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
29.08.2021;NS;13:45:00;SP2;SP+;15:15:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
29.08.2021;SP+;18:25:00;SP1;NS;19:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
31.08.2021;NS;13:45:00;SP4;SP+;15:15:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
31.08.2021;SP+;18:25:00;SP2;NS;19:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
31.08.2021;NS;13:45:00;SP4;SHD;15:45:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
04.09.2021;NS;11:00:00;SP4;SHD;13:00:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
07.09.2021;NS;10:45:00;SP1;SP+;12:15:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
07.09.2021;SP+;15:25:00;SP1;NS;16:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
07.09.2021;NS;10:45:00;SP1;SHD;13:15:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
08.09.2021;NS;10:45:00;SP2;WAT;14:45:00;4;Rund um Spiekeroog;1;1;0;1;1;;1;0;Banderole 1;0
09.09.2021;NS;11:20:00;SP1;SP+;12:50:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
09.09.2021;SP+;16:25:00;SP1;NS;17:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
09.09.2021;NS;11:20:00;SP1;SHD;12:45:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
12.09.2021;NS;13:15:00;SP2;SP+;14:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
12.09.2021;SP+;18:00:00;SP1;NS;18:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
18.09.2021;NS;10:45:00;SP4;SHD;12:45:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
22.09.2021;NS;14:00:00;SP4;SHD;16:00:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
25.09.2021;NS;12:45:00;SP4;SP+;14:15:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
25.09.2021;SP+;17:25:00;SP1;NS;18:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
25.09.2021;NS;12:45:00;SP4;SHD;15:00:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
29.09.2021;NS;12:45:00;SP2;SP+;14:15:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
29.09.2021;SP+;17:25:00;SP2;NS;18:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
03.10.2021;NS;10:30:00;SP4;SHD;12:30:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
05.10.2021;NS;09:30:00;SP1;SP+;11:00:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
05.10.2021;SP+;14:15:00;SP1;NS;15:25:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
05.10.2021;NS;09:30:00;SP1;SHD;12:00:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
08.10.2021;NS;10:15:00;SP1;SP+;11:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
